state_name,Hour_Of_Day,Day_Of_Week,Month,Trafficway_Type,Intersection,Light_Condition,Atmospheric_conditions,num_fatalities
Michigan,3PM,Wednesday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,6PM,Monday,February,Principal Arterial – Other,Four-Way Intersection,Dusk,Clear,1
Michigan,3PM,Thursday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,2PM,Monday,September,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Michigan,2PM,Sunday,April,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Michigan,8AM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,8PM,Wednesday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,3PM,Tuesday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,12PM,Tuesday,September,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,2PM,Saturday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,6AM,Sunday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,1PM,Friday,June,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,4PM,Tuesday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,10AM,Friday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,3PM,Saturday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,7PM,Wednesday,February,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Michigan,6PM,Friday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,11AM,Wednesday,January,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,5PM,Thursday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,2PM,Wednesday,May,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,11AM,Tuesday,June,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Michigan,3PM,Friday,June,Minor Arterial,T-Intersection,Daylight,Clear,1
Michigan,8AM,Friday,December,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,1PM,Monday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
Michigan,5PM,Thursday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Michigan,2PM,Thursday,May,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Michigan,12PM,Monday,December,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Michigan,8PM,Thursday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Michigan,2PM,Monday,November,Principal Arterial – Other,T-Intersection,Daylight,Cloudy,1
Michigan,6AM,Thursday,February,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Michigan,1PM,Tuesday,November,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Michigan,12PM,Tuesday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
Michigan,9PM,Wednesday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Michigan,8AM,Monday,June,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,11AM,Monday,April,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,10AM,Tuesday,October,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,6PM,Wednesday,January,Principal Arterial – Other,Four-Way Intersection,Dusk,Snow,1
Michigan,6PM,Thursday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Snow,1
Michigan,11AM,Saturday,December,Principal Arterial – Other,Not an Intersection,Daylight,Snow,1
Michigan,10PM,Saturday,April,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Snow,1
Michigan,1AM,Saturday,April,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Rain,1
Michigan,10AM,Sunday,January,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,5PM,Thursday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Rain,1
Michigan,4PM,Friday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,2PM,Thursday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Michigan,5PM,Sunday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,10AM,Sunday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,4PM,Wednesday,April,Interstate,Not an Intersection,Daylight,Clear,1
Michigan,6AM,Thursday,January,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Cloudy,1
Michigan,8AM,Thursday,December,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
Michigan,3AM,Thursday,May,Principal Arterial – Other,Not an Intersection,Unknown,Unknown,1
Michigan,12AM,Sunday,June,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Rain,1
Michigan,6PM,Sunday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,7PM,Sunday,December,Minor Arterial,Not an Intersection,Dark – Not Lighted,Snow,1
Michigan,3PM,Wednesday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Michigan,5AM,Wednesday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Snow,1
Michigan,3AM,Sunday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,12PM,Tuesday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Michigan,8AM,Tuesday,March,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,11AM,Monday,February,Principal Arterial – Other,Not an Intersection,Dark – Unknown Lighting,Unknown,1
Michigan,6PM,Thursday,September,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,1AM,Monday,July,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Michigan,5PM,Monday,February,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
Michigan,3PM,Saturday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Michigan,8PM,Thursday,September,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,4PM,Friday,April,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,2AM,Wednesday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,4AM,Friday,September,Minor Arterial,Not an Intersection,Dark – Not Lighted,"Fog, Smog, Smoke",1
Michigan,6PM,Friday,April,Minor Arterial,Not an Intersection,Daylight,Clear,2
Michigan,6PM,Sunday,August,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,2AM,Thursday,April,Minor Arterial,Not an Intersection,Dark – Not Lighted,Rain,1
Michigan,3PM,Friday,May,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,3AM,Sunday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
Michigan,8PM,Wednesday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
Michigan,9PM,Saturday,July,Principal Arterial – Other,Four-Way Intersection,Dusk,Clear,1
Michigan,6AM,Thursday,September,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,5AM,Saturday,April,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,4AM,Thursday,June,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,6PM,Tuesday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,6AM,Friday,November,Major Collector,T-Intersection,Dark – Not Lighted,Clear,1
Michigan,7PM,Friday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,9PM,Saturday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,6AM,Thursday,December,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,10PM,Saturday,September,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,11PM,Sunday,July,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,8PM,Tuesday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,12AM,Saturday,June,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,7PM,Friday,January,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,2AM,Tuesday,February,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,1AM,Saturday,September,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,9AM,Saturday,February,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,9PM,Sunday,October,Principal Arterial – Other,T-Intersection,Dark – Not Lighted,Clear,1
Michigan,11PM,Friday,July,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,5AM,Wednesday,April,Principal Arterial – Other,T-Intersection,Dark – Not Lighted,Clear,1
Michigan,4AM,Friday,September,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,3AM,Monday,July,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,5PM,Friday,November,Principal Arterial – Other,Four-Way Intersection,Dusk,Clear,1
Michigan,9PM,Sunday,October,Minor Arterial,T-Intersection,Dark – Lighted,Clear,1
Michigan,7PM,Saturday,October,Minor Arterial,T-Intersection,Dark – Lighted,Clear,1
Michigan,10PM,Monday,April,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,7AM,Wednesday,November,Minor Arterial,Not an Intersection,Dark – Lighted,Cloudy,1
Michigan,7PM,Sunday,October,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Michigan,6PM,Sunday,November,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Cloudy,1
Michigan,7PM,Wednesday,May,Minor Arterial,Four-Way Intersection,Daylight,Cloudy,1
Michigan,6AM,Wednesday,September,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Michigan,1PM,Friday,March,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Michigan,3PM,Thursday,January,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Michigan,10PM,Saturday,August,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Cloudy,1
Michigan,8PM,Friday,September,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Rain,1
Michigan,9PM,Monday,November,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Rain,2
Michigan,8PM,Wednesday,November,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Rain,1
Michigan,6PM,Wednesday,October,Minor Arterial,Four-Way Intersection,Dusk,Rain,1
Michigan,4PM,Friday,October,Major Collector,Not an Intersection,Daylight,Clear,1
Michigan,7PM,Thursday,November,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Michigan,10PM,Monday,July,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,1PM,Monday,September,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,1AM,Thursday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,9PM,Monday,June,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,10PM,Wednesday,August,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,9PM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,9PM,Sunday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,7AM,Friday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Michigan,12AM,Monday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
Michigan,12AM,Thursday,December,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,2
Michigan,6PM,Tuesday,December,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Michigan,1AM,Sunday,May,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,8PM,Monday,October,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Michigan,4PM,Thursday,June,Minor Arterial,T-Intersection,Daylight,Clear,1
Michigan,11PM,Wednesday,May,Minor Arterial,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,6PM,Friday,May,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,6AM,Tuesday,April,Minor Arterial,Four-Way Intersection,Dawn,Clear,1
Michigan,10PM,Saturday,September,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,4AM,Wednesday,August,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,2AM,Saturday,July,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Michigan,5PM,Friday,November,Major Collector,Not an Intersection,Dusk,Clear,1
Michigan,10AM,Friday,November,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,3PM,Monday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,5AM,Saturday,July,Minor Arterial,Four-Way Intersection,Dawn,Clear,1
Michigan,12PM,Sunday,December,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,4PM,Thursday,August,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,5PM,Saturday,September,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,11AM,Monday,September,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Michigan,12PM,Monday,November,Minor Arterial,T-Intersection,Daylight,Clear,1
Michigan,4PM,Saturday,March,Major Collector,T-Intersection,Daylight,Clear,1
Michigan,1PM,Monday,April,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,11AM,Wednesday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,11AM,Monday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,9PM,Friday,August,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,6PM,Friday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,10PM,Friday,October,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,12AM,Friday,November,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,11PM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,4PM,Saturday,November,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,8PM,Monday,May,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,5PM,Saturday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,5PM,Wednesday,November,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Michigan,8AM,Sunday,May,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Michigan,7PM,Saturday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,1PM,Friday,March,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,6AM,Thursday,December,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Michigan,4PM,Thursday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,11AM,Saturday,July,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Michigan,8AM,Saturday,February,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,12AM,Wednesday,June,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Michigan,9PM,Saturday,July,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,2
Michigan,1AM,Friday,May,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Michigan,6PM,Saturday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Michigan,10PM,Wednesday,June,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,1AM,Wednesday,April,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Michigan,9AM,Saturday,April,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,12PM,Friday,July,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Michigan,5PM,Monday,September,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,7PM,Thursday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Michigan,12AM,Saturday,August,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Michigan,1AM,Saturday,March,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Michigan,3PM,Sunday,June,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,11AM,Thursday,November,Minor Arterial,T-Intersection,Daylight,Clear,1
Michigan,12PM,Sunday,October,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Michigan,2PM,Tuesday,September,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Michigan,8AM,Saturday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Michigan,5PM,Sunday,April,Minor Arterial,T-Intersection,Daylight,Clear,1
